                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    157,                0.48775,                0.24317,                0.83807,                 0.9984,                0.99927,                0.99477,                0.91343,                0.51009,                0.19175,                0.82401,              0.0023275,              0.0023275,              0.0023275
                    158,                 0.4857,                0.24244,                0.83738,                0.99839,                0.99927,                0.99477,                0.91266,                0.51011,                0.19213,                  0.824,               0.002278,               0.002278,               0.002278
                    159,                0.48338,                0.24169,                0.83846,                0.99846,                0.99927,                0.99477,                0.91313,                0.51044,                0.19159,                0.82408,              0.0022285,              0.0022285,              0.0022285
                    160,                0.48309,                0.24007,                0.83676,                0.99848,                0.99927,                0.99477,                 0.9126,                0.51033,                0.19159,                 0.8241,               0.002179,               0.002179,               0.002179
                    161,                0.48299,                0.23912,                0.83736,                0.99847,                0.99927,                0.99477,                0.91324,                0.51046,                0.19199,                0.82419,              0.0021295,              0.0021295,              0.0021295
                    162,                0.48525,                 0.2394,                0.83698,                0.99854,                0.99927,                0.99477,                0.91292,                0.51066,                0.19172,                0.82416,                0.00208,                0.00208,                0.00208
                    163,                0.47819,                0.23771,                0.83385,                0.99853,                0.99927,                0.99477,                0.91297,                0.51059,                0.19158,                0.82416,              0.0020305,              0.0020305,              0.0020305
                    164,                0.47739,                0.23726,                0.83605,                0.99865,                0.99927,                0.99478,                0.91306,                0.51106,                0.19142,                 0.8242,               0.001981,               0.001981,               0.001981
                    165,                0.48107,                0.23649,                 0.8366,                0.99857,                0.99927,                0.99478,                0.91289,                0.51114,                0.19162,                0.82422,              0.0019315,              0.0019315,              0.0019315
                    166,                0.47967,                0.23799,                0.83759,                0.99865,                0.99927,                0.99478,                0.91196,                0.51133,                0.19171,                0.82428,               0.001882,               0.001882,               0.001882
                    167,                 0.4776,                0.23598,                0.83577,                0.99866,                0.99927,                0.99478,                0.91184,                0.51169,                 0.1915,                0.82431,              0.0018325,              0.0018325,              0.0018325
                    168,                0.47587,                0.23643,                0.83653,                0.99864,                0.99927,                0.99478,                0.91257,                0.51173,                0.19155,                0.82434,               0.001783,               0.001783,               0.001783
                    169,                0.47438,                0.23465,                0.83471,                0.99868,                0.99927,                0.99478,                0.91277,                0.51186,                 0.1915,                0.82437,              0.0017335,              0.0017335,              0.0017335
                    170,                 0.4693,                0.23275,                0.83505,                0.99868,                0.99927,                0.99478,                0.91322,                0.51196,                0.19157,                 0.8244,               0.001684,               0.001684,               0.001684
                    171,                 0.4718,                0.23174,                0.83274,                0.99869,                0.99927,                0.99478,                 0.9125,                0.51227,                0.19137,                0.82445,              0.0016345,              0.0016345,              0.0016345
                    172,                0.46842,                0.22962,                 0.8338,                0.99869,                0.99927,                0.99478,                0.91254,                0.51237,                0.19129,                0.82452,               0.001585,               0.001585,               0.001585
                    173,                0.46734,                0.22949,                0.83395,                0.99868,                0.99927,                0.99478,                0.91257,                0.51247,                0.19152,                0.82445,              0.0015355,              0.0015355,              0.0015355
                    174,                0.46772,                0.23094,                0.83265,                0.99868,                0.99927,                0.99478,                0.91273,                0.51268,                0.19148,                0.82454,               0.001486,               0.001486,               0.001486
                    175,                0.46253,                0.22633,                0.83129,                0.99869,                0.99927,                0.99478,                0.91317,                0.51298,                0.19139,                0.82465,              0.0014365,              0.0014365,              0.0014365
                    176,                0.46054,                0.22695,                0.83363,                0.99869,                0.99927,                0.99478,                0.91284,                0.51318,                0.19148,                 0.8247,               0.001387,               0.001387,               0.001387
                    177,                0.45902,                0.22521,                0.83111,                0.99871,                0.99927,                0.99478,                  0.913,                0.51349,                0.19143,                0.82479,              0.0013375,              0.0013375,              0.0013375
                    178,                0.46028,                0.22368,                0.83143,                0.99871,                0.99927,                0.99478,                0.91251,                 0.5136,                0.19171,                0.82485,               0.001288,               0.001288,               0.001288
                    179,                 0.4568,                0.22451,                0.83104,                0.99871,                0.99927,                0.99478,                0.91296,                0.51378,                0.19169,                0.82499,              0.0012385,              0.0012385,              0.0012385
                    180,                0.46428,                0.22525,                0.83236,                0.99873,                0.99927,                0.99478,                0.91337,                0.51386,                0.19187,                0.82503,               0.001189,               0.001189,               0.001189
                    181,                0.45922,                0.22395,                0.83134,                0.99872,                0.99927,                0.99478,                0.91265,                0.51414,                0.19151,                0.82508,              0.0011395,              0.0011395,              0.0011395
                    182,                0.45801,                0.22195,                0.83175,                0.99872,                0.99927,                0.99478,                0.91255,                0.51426,                0.19163,                0.82512,                0.00109,                0.00109,                0.00109
                    183,                0.45487,                0.22208,                 0.8309,                0.99872,                0.99927,                0.99478,                0.91272,                0.51474,                0.19193,                0.82529,              0.0010405,              0.0010405,              0.0010405
                    184,                0.45272,                0.22029,                0.82997,                0.99872,                0.99927,                0.99478,                0.91319,                0.51496,                0.19148,                0.82532,               0.000991,               0.000991,               0.000991
                    185,                0.45228,                0.21886,                 0.8304,                0.99865,                0.99927,                0.99478,                0.91275,                0.51531,                0.19179,                0.82534,              0.0009415,              0.0009415,              0.0009415
                    186,                0.44967,                0.21819,                0.83164,                0.99866,                0.99927,                0.99478,                0.91223,                0.51554,                0.19124,                0.82545,               0.000892,               0.000892,               0.000892
                    187,                0.45266,                0.21834,                0.83195,                0.99866,                0.99927,                0.99478,                0.91171,                0.51573,                0.19169,                0.82542,              0.0008425,              0.0008425,              0.0008425
                    188,                 0.4449,                0.21687,                0.82779,                0.99871,                0.99927,                0.99478,                0.91208,                0.51593,                0.19181,                0.82546,               0.000793,               0.000793,               0.000793
                    189,                0.44603,                0.21522,                0.83163,                0.99873,                0.99927,                0.99478,                0.91168,                0.51606,                0.19124,                0.82551,              0.0007435,              0.0007435,              0.0007435
